Subject,Code,,Event Type,Time,TTime,Condition,Decisions,Outcomes,Reaction Time,Stimuli_Order,High_Reward_Chosen,High_Loss_Chosen
LN_VTA_1,trial_6_los_2_f2_f1_acum_r1_l1_task_1_sess_4,,Picture,[9477.19199651],[0],2,1,0,0.643895792,f2_f1,,0
LN_VTA_1,trial_7_neu_4_f1_f2_acum_r1_l1_task_1_sess_4,,Picture,[9487.1966735],[0],3,2,0,1.009797773,f1_f2,,
LN_VTA_1,trial_8_los_3_f1_f2_acum_r1_l1_task_1_sess_4,,Picture,[9498.44980578],[0],2,2,-1,1.108744423,f1_f2,,0
LN_VTA_1,trial_9_neu_5_f2_f1_acum_r1_l2_task_1_sess_4,,Picture,[9508.43779362],[0],3,1,0,0.575068678,f2_f1,,
LN_VTA_1,trial_10_neu_6_f2_f1_acum_r1_l2_task_1_sess_4,,Picture,[9519.70758768],[0],3,1,0,0.9435511,f2_f1,,
LN_VTA_1,trial_11_rew_2_f2_f1_acum_r1_l2_task_1_sess_4,,Picture,[9532.20924025],[0],1,1,1,0.713660092,f2_f1,0,
LN_VTA_1,trial_12_rew_3_f1_f2_acum_r2_l2_task_1_sess_4,,Picture,[9545.95944922],[0],1,1,1,1.706209938,f1_f2,1,
LN_VTA_1,trial_13_rew_4_f2_f1_acum_r3_l2_task_1_sess_4,,Picture,[9557.22922352],[0],1,1,0,1.990225035,f2_f1,0,
LN_VTA_1,trial_14_rew_5_f1_f2_acum_r3_l2_task_1_sess_4,,Picture,[9568.48234934],[0],1,2,0,1.222019302,f1_f2,0,
LN_VTA_1,trial_15_los_4_f2_f1_acum_r3_l2_task_1_sess_4,,Picture,[9579.73558615],[0],2,2,-1,0.822841082,f2_f1,,1
LN_VTA_1,trial_17_rew_6_f1_f2_acum_r3_l3_task_1_sess_4,,Picture,[9608.50105996],[0],1,2,0,0.657450477,f1_f2,0,
LN_VTA_1,trial_18_rew_7_f1_f2_acum_r3_l3_task_1_sess_4,,Picture,[9618.50562026],[0],1,2,0,1.094360318,f1_f2,0,
LN_VTA_1,trial_19_los_5_f1_f2_acum_r3_l3_task_1_sess_4,,Picture,[9636.00125211],[0],2,1,-1,0.581720581,f1_f2,,1
LN_VTA_1,trial_20_neu_8_f2_f1_acum_r3_l4_task_1_sess_4,,Picture,[9648.51966036],[0],3,2,0,0.764651805,f2_f1,,
LN_VTA_1,trial_22_los_6_f1_f2_acum_r3_l4_task_1_sess_4,,Picture,[9677.2684416],[0],2,2,0,0.553445765,f1_f2,,0
LN_VTA_1,trial_23_neu_9_f1_f2_acum_r3_l4_task_1_sess_4,,Picture,[9701.03988785],[0],3,2,0,0.719087629,f1_f2,,
LN_VTA_1,trial_24_neu_10_f1_f2_acum_r3_l4_task_1_sess_4,,Picture,[9712.29304408],[0],3,1,0,0.702235027,f1_f2,,
LN_VTA_1,trial_25_los_7_f1_f2_acum_r3_l4_task_1_sess_4,,Picture,[9722.28105168],[0],2,2,0,0.691141807,f1_f2,,0
LN_VTA_1,trial_26_los_8_f2_f1_acum_r3_l4_task_1_sess_4,,Picture,[9733.5508104],[0],2,1,0,0.682205766,f2_f1,,0
LN_VTA_1,trial_27_los_9_f2_f1_acum_r3_l4_task_1_sess_4,,Picture,[9747.30096083],[0],2,2,-1,1.36043396,f2_f1,,1
LN_VTA_1,trial_28_neu_11_f2_f1_acum_r3_l5_task_1_sess_4,,Picture,[9759.8192767],[0],3,1,0,0.654468439,f2_f1,,
LN_VTA_1,trial_29_rew_9_f1_f2_acum_r3_l5_task_1_sess_4,,Picture,[9769.82410954],[0],1,2,0,1.331771802,f1_f2,0,
LN_VTA_1,trial_30_los_10_f2_f1_acum_r3_l5_task_1_sess_4,,Picture,[9781.07706811],[0],2,2,-1,1.996687258,f2_f1,,1
LN_VTA_1,trial_31_neu_12_f1_f2_acum_r3_l6_task_1_sess_4,,Picture,[9796.07585857],[0],3,1,0,0.642898549,f1_f2,,
LN_VTA_1,trial_32_los_11_f2_f1_acum_r3_l6_task_1_sess_4,,Picture,[9807.34549716],[0],2,2,-1,1.049060135,f2_f1,,1
LN_VTA_1,trial_33_rew_10_f2_f1_acum_r3_l7_task_1_sess_4,,Picture,[9817.35017339],[0],1,1,0,1.125497244,f2_f1,0,
LN_VTA_1,trial_35_rew_11_f1_f2_acum_r3_l7_task_1_sess_4,,Picture,[9844.85049858],[0],1,2,0,0.625217856,f1_f2,0,
LN_VTA_1,trial_36_los_12_f1_f2_acum_r3_l7_task_1_sess_4,,Picture,[9856.12027022],[0],2,1,0,0.80945213,f1_f2,,1
LN_VTA_1,trial_37_rew_12_f1_f2_acum_r3_l7_task_1_sess_4,,Picture,[9868.62193647],[0],1,2,1,0.526324612,f1_f2,0,
LN_VTA_1,trial_38_neu_14_f2_f1_acum_r4_l7_task_1_sess_4,,Picture,[9881.12359779],[0],3,1,0,0.002183217,f2_f1,,
LN_VTA_1,trial_39_rew_13_f1_f2_acum_r4_l7_task_1_sess_4,,Picture,[9891.11155826],[0],1,2,0,0.932199018,f1_f2,0,
LN_VTA_1,trial_40_rew_14_f2_f1_acum_r4_l7_task_1_sess_4,,Picture,[9908.62392488],[0],1,1,0,0.667224112,f2_f1,0,
LN_VTA_1,trial_41_neu_15_f1_f2_acum_r4_l7_task_1_sess_4,,Picture,[9918.62852395],[0],3,2,0,0.865198759,f1_f2,,
LN_VTA_1,trial_42_neu_16_f2_f1_acum_r4_l7_task_1_sess_4,,Picture,[9936.14083127],[0],3,1,0,0.596630962,f2_f1,,
LN_VTA_1,trial_43_los_13_f2_f1_acum_r4_l7_task_1_sess_4,,Picture,[9946.14550028],[0],2,2,-1,0.997232919,f2_f1,,1
LN_VTA_1,trial_44_los_14_f1_f2_acum_r4_l8_task_1_sess_4,,Picture,[9956.13347291],[0],2,2,0,2.449095524,f1_f2,,0
LN_VTA_1,trial_45_neu_17_f2_f1_acum_r4_l8_task_1_sess_4,,Picture,[9976.14285617],[0],3,2,0,0.363583061,f2_f1,,
LN_VTA_1,trial_46_rew_15_f1_f2_acum_r4_l8_task_1_sess_4,,Picture,[9987.41278175],[0],1,2,0,2.325427796,f1_f2,0,
LN_VTA_1,trial_47_neu_18_f1_f2_acum_r4_l8_task_1_sess_4,,Picture,[9997.40064263],[0],3,2,0,0.91678992,f1_f2,,
LN_VTA_1,trial_48_los_15_f1_f2_acum_r4_l8_task_1_sess_4,,Picture,[10007.40532608],[0],2,1,-1,1.262389143,f1_f2,,1
LN_VTA_1,trial_49_neu_19_f2_f1_acum_r4_l9_task_1_sess_4,,Picture,[10022.42056014],[0],3,2,0,0.57323251,f2_f1,,
LN_VTA_1,trial_50_rew_16_f2_f1_acum_r4_l9_task_1_sess_4,,Picture,[10033.69038537],[0],1,1,0,0.8447641,f2_f1,0,
LN_VTA_1,trial_51_los_16_f1_f2_acum_r4_l9_task_1_sess_4,,Picture,[10051.18602065],[0],2,1,0,1.098668973,f1_f2,,1
LN_VTA_1,trial_52_rew_17_f1_f2_acum_r4_l9_task_1_sess_4,,Picture,[10063.70432473],[0],1,2,1,1.119366865,f1_f2,0,
LN_VTA_1,trial_53_neu_20_f1_f2_acum_r5_l9_task_1_sess_4,,Picture,[10074.95745511],[0],3,1,0,0.811091396,f1_f2,,
LN_VTA_1,trial_54_rew_18_f2_f1_acum_r5_l9_task_1_sess_4,,Picture,[10084.96212488],[0],1,1,0,2.480435054,f2_f1,0,
LN_VTA_1,trial_55_los_17_f1_f2_acum_r5_l9_task_1_sess_4,,Picture,[10094.9502298],[0],2,2,-1,0.718038309,f1_f2,,0
LN_VTA_1,trial_56_los_18_f2_f1_acum_r5_l10_task_1_sess_4,,Picture,[10107.46847801],[0],2,1,0,1.167403338,f2_f1,,0
LN_VTA_1,trial_57_los_19_f2_f1_acum_r5_l10_task_1_sess_4,,Picture,[10129.95806026],[0],2,2,-1,0.809555142,f2_f1,,1
LN_VTA_1,trial_58_rew_19_f2_f1_acum_r5_l11_task_1_sess_4,,Picture,[10141.22787637],[0],1,1,0,0.464263056,f2_f1,0,
LN_VTA_1,trial_59_los_20_f1_f2_acum_r5_l11_task_1_sess_4,,Picture,[10151.21588892],[0],2,2,0,0.663834966,f1_f2,,0
LN_VTA_1,trial_60_rew_20_f2_f1_acum_r5_l11_task_1_sess_4,,Picture,[10162.48570617],[0],1,1,1,1.460324447,f2_f1,0,
LN_VTA_2,trial_1_neu_1_f1_f2_acum_r0_l0_task_1_sess_1,,Picture,[8698.32611066],[0],3,1,0,0.785989651,f1_f2,,
LN_VTA_2,trial_2_neu_2_f2_f1_acum_r0_l0_task_1_sess_1,,Picture,[8708.32578719],[0],3,2,0,0.94930289,f2_f1,,
LN_VTA_2,trial_3_rew_1_f1_f2_acum_r0_l0_task_1_sess_1,,Picture,[8720.84219765],[0],1,1,1,1.312307211,f1_f2,1,
LN_VTA_2,trial_4_neu_3_f1_f2_acum_r1_l0_task_1_sess_1,,Picture,[8730.84195856],[0],3,2,0,1.606008991,f1_f2,,
LN_VTA_2,trial_5_neu_4_f1_f2_acum_r1_l0_task_1_sess_1,,Picture,[8740.84174418],[0],3,1,0,0.904295514,f1_f2,,
LN_VTA_2,trial_6_los_1_f2_f1_acum_r1_l0_task_1_sess_1,,Picture,[8750.84154233],[0],2,1,-1,1.07217221,f2_f1,,0
LN_VTA_2,trial_7_rew_2_f2_f1_acum_r1_l1_task_1_sess_1,,Picture,[8760.84132111],[0],1,2,1,1.312814663,f2_f1,1,
LN_VTA_2,trial_8_los_2_f1_f2_acum_r2_l1_task_1_sess_1,,Picture,[8777.12438654],[0],2,2,0,1.414850895,f1_f2,,0
LN_VTA_2,trial_9_los_3_f1_f2_acum_r2_l1_task_1_sess_1,,Picture,[8789.64072289],[0],2,1,-1,1.0655282,f1_f2,,1
LN_VTA_2,trial_10_los_4_f2_f1_acum_r2_l2_task_1_sess_1,,Picture,[8802.17378766],[0],2,1,0,1.392741005,f2_f1,,0
LN_VTA_2,trial_11_los_5_f1_f2_acum_r2_l2_task_1_sess_1,,Picture,[8815.94019441],[0],2,1,0,1.406329693,f1_f2,,1
LN_VTA_2,trial_12_rew_3_f1_f2_acum_r2_l2_task_1_sess_1,,Picture,[8825.93994354],[0],1,1,1,1.558611459,f1_f2,1,
LN_VTA_2,trial_13_neu_5_f2_f1_acum_r3_l2_task_1_sess_1,,Picture,[8838.47305088],[0],3,2,0,1.761230178,f2_f1,,
LN_VTA_2,trial_14_los_6_f1_f2_acum_r3_l2_task_1_sess_1,,Picture,[8848.45610351],[0],2,2,0,1.789567852,f1_f2,,0
LN_VTA_2,trial_15_los_7_f1_f2_acum_r3_l2_task_1_sess_1,,Picture,[8859.72257697],[0],2,1,0,1.349974589,f1_f2,,1
LN_VTA_2,trial_16_rew_4_f2_f1_acum_r3_l2_task_1_sess_1,,Picture,[8874.73887435],[0],1,2,1,1.393879445,f2_f1,1,
LN_VTA_2,trial_17_neu_6_f1_f2_acum_r4_l2_task_1_sess_1,,Picture,[8888.5052488],[0],3,2,0,1.100979705,f1_f2,,
LN_VTA_2,trial_18_rew_5_f1_f2_acum_r4_l2_task_1_sess_1,,Picture,[8903.5216127],[0],1,1,1,1.288242396,f1_f2,1,
LN_VTA_2,trial_19_neu_7_f1_f2_acum_r5_l2_task_1_sess_1,,Picture,[8914.78804132],[0],3,1,0,2.53109369,f1_f2,,
LN_VTA_2,trial_21_los_8_f2_f1_acum_r5_l2_task_1_sess_1,,Picture,[8941.10414434],[0],2,1,0,1.504673499,f2_f1,,0
LN_VTA_2,trial_22_neu_9_f1_f2_acum_r5_l2_task_1_sess_1,,Picture,[8951.10392654],[0],3,1,0,0.868865296,f1_f2,,
LN_VTA_2,trial_23_neu_10_f1_f2_acum_r5_l2_task_1_sess_1,,Picture,[8962.37031676],[0],3,2,0,1.027488501,f1_f2,,
LN_VTA_2,trial_24_neu_11_f2_f1_acum_r5_l2_task_1_sess_1,,Picture,[8972.37013811],[0],3,2,0,1.509378738,f2_f1,,
LN_VTA_2,trial_25_los_9_f2_f1_acum_r5_l2_task_1_sess_1,,Picture,[8989.88640565],[0],2,2,-1,1.749459763,f2_f1,,1
LN_VTA_2,trial_26_neu_12_f2_f1_acum_r5_l3_task_1_sess_1,,Picture,[9007.41936285],[0],3,1,0,1.361610443,f2_f1,,
LN_VTA_2,trial_27_neu_13_f1_f2_acum_r5_l3_task_1_sess_1,,Picture,[9022.43572865],[0],3,1,0,1.701904674,f1_f2,,
LN_VTA_2,trial_28_los_10_f2_f1_acum_r5_l3_task_1_sess_1,,Picture,[9032.41884703],[0],2,1,0,2.017138572,f2_f1,,0
LN_VTA_2,trial_29_rew_6_f2_f1_acum_r5_l3_task_1_sess_1,,Picture,[9046.18519259],[0],1,2,1,0.999818496,f2_f1,1,
LN_VTA_2,trial_30_los_11_f1_f2_acum_r6_l3_task_1_sess_1,,Picture,[9056.18499341],[0],2,1,-1,1.32492984,f1_f2,,1
LN_VTA_2,trial_31_neu_14_f2_f1_acum_r6_l4_task_1_sess_1,,Picture,[9067.45142887],[0],3,2,0,1.635914636,f2_f1,,
LN_VTA_2,trial_32_los_12_f2_f1_acum_r6_l4_task_1_sess_1,,Picture,[9077.45121334],[0],2,1,-1,1.696301227,f2_f1,,0
LN_VTA_2,trial_33_rew_7_f2_f1_acum_r6_l5_task_1_sess_1,,Picture,[9087.45097387],[0],1,2,1,1.157156726,f2_f1,1,
LN_VTA_2,trial_34_rew_8_f1_f2_acum_r7_l5_task_1_sess_1,,Picture,[9099.96739802],[0],1,2,0,1.116821899,f1_f2,0,
LN_VTA_2,trial_35_rew_9_f1_f2_acum_r7_l5_task_1_sess_1,,Picture,[9111.23379812],[0],1,2,0,0.973760743,f1_f2,0,
LN_VTA_2,trial_36_los_13_f1_f2_acum_r7_l5_task_1_sess_1,,Picture,[9125.00019348],[0],2,1,-1,2.873079998,f1_f2,,1
LN_VTA_2,trial_37_los_14_f1_f2_acum_r7_l6_task_1_sess_1,,Picture,[9141.26653619],[0],2,1,0,1.544814278,f1_f2,,1
LN_VTA_2,trial_38_rew_10_f2_f1_acum_r7_l6_task_1_sess_1,,Picture,[9155.03290341],[0],1,2,0,0.853864674,f2_f1,1,
LN_VTA_2,trial_39_neu_15_f1_f2_acum_r7_l6_task_1_sess_1,,Picture,[9165.03264265],[0],3,1,0,1.294852575,f1_f2,,
LN_VTA_2,trial_40_los_15_f2_f1_acum_r7_l6_task_1_sess_1,,Picture,[9177.5490668],[0],2,2,0,1.548768032,f2_f1,,1
LN_VTA_2,trial_41_neu_16_f2_f1_acum_r7_l6_task_1_sess_1,,Picture,[9192.56539003],[0],3,2,0,1.702604844,f2_f1,,
LN_VTA_2,trial_42_rew_11_f1_f2_acum_r7_l6_task_1_sess_1,,Picture,[9202.58184402],[0],1,1,1,1.182092762,f1_f2,1,
LN_VTA_2,trial_43_neu_17_f2_f1_acum_r8_l6_task_1_sess_1,,Picture,[9221.33147027],[0],3,2,0,1.107755044,f2_f1,,
LN_VTA_2,trial_44_los_16_f2_f1_acum_r8_l6_task_1_sess_1,,Picture,[9232.61455281],[0],2,2,-1,1.161155713,f2_f1,,1
LN_VTA_2,trial_45_neu_18_f2_f1_acum_r8_l7_task_1_sess_1,,Picture,[9242.61431296],[0],3,2,0,1.348237089,f2_f1,,
LN_VTA_2,trial_46_neu_19_f2_f1_acum_r8_l7_task_1_sess_1,,Picture,[9255.1307352],[0],3,1,0,0.866863996,f2_f1,,
LN_VTA_2,trial_47_rew_12_f1_f2_acum_r8_l7_task_1_sess_1,,Picture,[9276.39692131],[0],1,1,0,1.313965077,f1_f2,1,
LN_VTA_2,trial_48_rew_13_f2_f1_acum_r8_l7_task_1_sess_1,,Picture,[9287.68001259],[0],1,2,0,0.899675801,f2_f1,1,
LN_VTA_2,trial_50_los_17_f2_f1_acum_r8_l7_task_1_sess_1,,Picture,[9316.42941686],[0],2,1,0,0.905698894,f2_f1,,0
LN_VTA_2,trial_51_rew_15_f2_f1_acum_r8_l7_task_1_sess_1,,Picture,[9326.44584576],[0],1,2,1,0.935419613,f2_f1,1,
LN_VTA_2,trial_52_rew_16_f2_f1_acum_r9_l7_task_1_sess_1,,Picture,[9338.94553957],[0],1,2,1,1.531980686,f2_f1,1,
LN_VTA_2,trial_53_rew_17_f2_f1_acum_r10_l7_task_1_sess_1,,Picture,[9352.71197484],[0],1,2,1,1.072892906,f2_f1,1,
LN_VTA_2,trial_54_rew_18_f1_f2_acum_r11_l7_task_1_sess_1,,Picture,[9363.9784407],[0],1,1,0,1.086761738,f1_f2,1,
LN_VTA_2,trial_55_los_18_f2_f1_acum_r11_l7_task_1_sess_1,,Picture,[9373.97818793],[0],2,2,-1,1.264283822,f2_f1,,1
LN_VTA_2,trial_56_los_19_f1_f2_acum_r11_l8_task_1_sess_1,,Picture,[9387.74453197],[0],2,2,-1,1.767235026,f1_f2,,0
LN_VTA_2,trial_57_neu_20_f2_f1_acum_r11_l9_task_1_sess_1,,Picture,[9401.51092846],[0],3,1,0,1.377206893,f2_f1,,
LN_VTA_2,trial_58_rew_19_f1_f2_acum_r11_l9_task_1_sess_1,,Picture,[9412.79402013],[0],1,1,1,1.242598709,f1_f2,1,
LN_VTA_2,trial_59_los_20_f1_f2_acum_r12_l9_task_1_sess_1,,Picture,[9424.04378037],[0],2,2,0,1.106117324,f1_f2,,0
LN_VTA_2,trial_60_rew_20_f1_f2_acum_r12_l9_task_1_sess_1,,Picture,[9435.31017629],[0],1,1,0,0.927270163,f1_f2,1,
LN_VTA_2,trial_1_neu_1_f1_f2_acum_r0_l0_task_1_sess_2,,Picture,[9606.75662035],[0],3,1,0,1.172685515,f1_f2,,
LN_VTA_2,trial_2_los_1_f2_f1_acum_r0_l0_task_1_sess_2,,Picture,[9620.50615081],[0],2,1,-1,1.486777171,f2_f1,,0
LN_VTA_2,trial_3_los_2_f2_f1_acum_r0_l1_task_1_sess_2,,Picture,[9631.77272349],[0],2,2,0,2.587698339,f2_f1,,1
LN_VTA_2,trial_4_los_3_f1_f2_acum_r0_l1_task_1_sess_2,,Picture,[9644.2889667],[0],2,1,-1,1.800455832,f1_f2,,1
LN_VTA_2,trial_5_rew_1_f1_f2_acum_r0_l2_task_1_sess_2,,Picture,[9660.555474],[0],1,2,0,2.027794492,f1_f2,0,
LN_VTA_2,trial_6_los_4_f1_f2_acum_r0_l2_task_1_sess_2,,Picture,[9670.55509237],[0],2,2,0,1.508151351,f1_f2,,0
LN_VTA_2,trial_7_los_5_f2_f1_acum_r0_l2_task_1_sess_2,,Picture,[9684.32146263],[0],2,2,0,1.064848937,f2_f1,,1
LN_VTA_2,trial_8_rew_2_f1_f2_acum_r0_l2_task_1_sess_2,,Picture,[9694.3212779],[0],1,1,0,0.992466524,f1_f2,1,
LN_VTA_2,trial_9_neu_2_f2_f1_acum_r0_l2_task_1_sess_2,,Picture,[9711.8376055],[0],3,1,0,1.152870753,f2_f1,,
LN_VTA_2,trial_10_neu_3_f1_f2_acum_r0_l2_task_1_sess_2,,Picture,[9724.35409692],[0],3,2,0,1.04241424,f1_f2,,
LN_VTA_2,trial_11_rew_3_f2_f1_acum_r0_l2_task_1_sess_2,,Picture,[9735.63705327],[0],1,2,1,2.053083654,f2_f1,1,
LN_VTA_2,trial_12_rew_4_f1_f2_acum_r1_l2_task_1_sess_2,,Picture,[9745.63684078],[0],1,1,1,1.502519965,f1_f2,1,
LN_VTA_2,trial_13_rew_5_f2_f1_acum_r2_l2_task_1_sess_2,,Picture,[9755.63659827],[0],1,2,0,2.0561755,f2_f1,1,
LN_VTA_2,trial_14_los_6_f2_f1_acum_r2_l2_task_1_sess_2,,Picture,[9768.15304294],[0],2,2,-1,1.156330358,f2_f1,,1
LN_VTA_2,trial_15_los_7_f2_f1_acum_r2_l3_task_1_sess_2,,Picture,[9783.1693426],[0],2,1,0,0.498941953,f2_f1,,0
LN_VTA_2,trial_16_neu_4_f1_f2_acum_r2_l3_task_1_sess_2,,Picture,[9793.16919132],[0],3,2,0,1.326291978,f1_f2,,
LN_VTA_2,trial_17_los_8_f1_f2_acum_r2_l3_task_1_sess_2,,Picture,[9806.9521737],[0],2,2,0,1.321677207,f1_f2,,0
LN_VTA_2,trial_18_neu_5_f1_f2_acum_r2_l3_task_1_sess_2,,Picture,[9820.71856487],[0],3,1,0,1.066068532,f1_f2,,
LN_VTA_2,trial_19_los_9_f1_f2_acum_r2_l3_task_1_sess_2,,Picture,[9836.98492887],[0],2,1,-1,1.732623002,f1_f2,,1
LN_VTA_2,trial_20_rew_6_f2_f1_acum_r2_l4_task_1_sess_2,,Picture,[9848.25130275],[0],1,2,0,1.120553096,f2_f1,1,
LN_VTA_2,trial_21_rew_7_f2_f1_acum_r2_l4_task_1_sess_2,,Picture,[9860.76770181],[0],1,1,1,1.599262351,f2_f1,0,
LN_VTA_2,trial_22_neu_6_f1_f2_acum_r3_l4_task_1_sess_2,,Picture,[9870.76748666],[0],3,2,0,1.935252173,f1_f2,,
LN_VTA_2,trial_23_los_10_f1_f2_acum_r3_l4_task_1_sess_2,,Picture,[9882.03404451],[0],2,1,-1,1.214637727,f1_f2,,1
LN_VTA_2,trial_25_los_11_f2_f1_acum_r3_l5_task_1_sess_2,,Picture,[9912.06664003],[0],2,2,-1,0.588192867,f2_f1,,1
LN_VTA_2,trial_26_neu_8_f2_f1_acum_r3_l6_task_1_sess_2,,Picture,[9922.06638992],[0],3,2,0,0.783208358,f2_f1,,
LN_VTA_2,trial_27_rew_8_f2_f1_acum_r3_l6_task_1_sess_2,,Picture,[9932.06617325],[0],1,2,1,0.666806485,f2_f1,1,
LN_VTA_2,trial_28_rew_9_f1_f2_acum_r4_l6_task_1_sess_2,,Picture,[9947.09933172],[0],1,1,1,0.567916646,f1_f2,1,
LN_VTA_2,trial_29_rew_10_f1_f2_acum_r5_l6_task_1_sess_2,,Picture,[9957.11564697],[0],1,1,0,1.260056386,f1_f2,1,
LN_VTA_2,trial_30_neu_9_f2_f1_acum_r5_l6_task_1_sess_2,,Picture,[9968.36537072],[0],3,1,0,1.294330678,f2_f1,,
LN_VTA_2,trial_31_los_12_f1_f2_acum_r5_l6_task_1_sess_2,,Picture,[9985.88168349],[0],2,2,-1,0.731207648,f1_f2,,0
LN_VTA_2,trial_32_rew_11_f2_f1_acum_r5_l7_task_1_sess_2,,Picture,[9995.89826064],[0],1,2,1,0.896797579,f2_f1,1,
LN_VTA_2,trial_33_neu_10_f2_f1_acum_r6_l7_task_1_sess_2,,Picture,[10007.14789506],[0],3,2,0,1.453562256,f2_f1,,
LN_VTA_2,trial_34_rew_12_f1_f2_acum_r6_l7_task_1_sess_2,,Picture,[10018.41433052],[0],1,1,0,0.924017339,f1_f2,1,
LN_VTA_2,trial_35_rew_13_f1_f2_acum_r6_l7_task_1_sess_2,,Picture,[10034.68077244],[0],1,1,1,0.957693333,f1_f2,1,
LN_VTA_2,trial_36_los_13_f1_f2_acum_r7_l7_task_1_sess_2,,Picture,[10048.44697621],[0],2,2,-1,1.136821967,f1_f2,,0
LN_VTA_2,trial_37_neu_11_f1_f2_acum_r7_l8_task_1_sess_2,,Picture,[10063.46338953],[0],3,1,0,0.769868074,f1_f2,,
LN_VTA_2,trial_38_los_14_f2_f1_acum_r7_l8_task_1_sess_2,,Picture,[10074.7298018],[0],2,1,0,0.863547503,f2_f1,,0
LN_VTA_2,trial_39_los_15_f2_f1_acum_r7_l8_task_1_sess_2,,Picture,[10089.74614289],[0],2,1,-1,0.79026232,f2_f1,,0
LN_VTA_2,trial_41_los_17_f1_f2_acum_r7_l9_task_1_sess_2,,Picture,[10111.02913268],[0],2,2,0,0.87258775,f1_f2,,0
LN_VTA_2,trial_42_rew_14_f2_f1_acum_r7_l9_task_1_sess_2,,Picture,[10121.01211803],[0],1,2,1,0.598058911,f2_f1,1,
LN_VTA_2,trial_43_neu_12_f2_f1_acum_r8_l9_task_1_sess_2,,Picture,[10133.52851101],[0],3,2,0,1.129999114,f2_f1,,
LN_VTA_2,trial_44_rew_15_f1_f2_acum_r8_l9_task_1_sess_2,,Picture,[10147.29489192],[0],1,1,1,1.295042061,f1_f2,1,
LN_VTA_2,trial_45_neu_13_f2_f1_acum_r9_l9_task_1_sess_2,,Picture,[10159.81129516],[0],3,2,0,2.689668811,f2_f1,,
LN_VTA_2,trial_47_neu_15_f2_f1_acum_r9_l9_task_1_sess_2,,Picture,[10181.07746149],[0],3,1,0,2.395209654,f2_f1,,
LN_VTA_2,trial_48_neu_16_f1_f2_acum_r9_l9_task_1_sess_2,,Picture,[10193.61055971],[0],3,1,0,0.668195801,f1_f2,,
LN_VTA_2,trial_49_los_18_f2_f1_acum_r9_l9_task_1_sess_2,,Picture,[10203.59382102],[0],2,2,-1,1.18859917,f2_f1,,1
LN_VTA_2,trial_50_neu_17_f1_f2_acum_r9_l10_task_1_sess_2,,Picture,[10216.11012923],[0],3,2,0,0.42148008,f1_f2,,
LN_VTA_2,trial_51_rew_16_f2_f1_acum_r9_l10_task_1_sess_2,,Picture,[10232.37639516],[0],1,2,1,1.171338202,f2_f1,1,
LN_VTA_2,trial_52_neu_18_f2_f1_acum_r10_l10_task_1_sess_2,,Picture,[10244.89279536],[0],3,2,0,0.380028288,f2_f1,,
LN_VTA_2,trial_53_los_19_f1_f2_acum_r10_l10_task_1_sess_2,,Picture,[10266.15901719],[0],2,1,-1,1.121265619,f1_f2,,1
LN_VTA_2,trial_54_neu_19_f1_f2_acum_r10_l11_task_1_sess_2,,Picture,[10276.17546168],[0],3,2,0,1.107235618,f1_f2,,
LN_VTA_2,trial_55_rew_17_f2_f1_acum_r10_l11_task_1_sess_2,,Picture,[10286.15857474],[0],1,1,0,0.455800176,f2_f1,0,
LN_VTA_2,trial_57_rew_19_f2_f1_acum_r10_l11_task_1_sess_2,,Picture,[10311.19140935],[0],1,2,1,1.818425713,f2_f1,1,
LN_VTA_2,trial_58_rew_20_f1_f2_acum_r11_l11_task_1_sess_2,,Picture,[10324.95771652],[0],1,1,1,1.44749906,f1_f2,1,
LN_VTA_2,trial_59_neu_20_f2_f1_acum_r12_l11_task_1_sess_2,,Picture,[10334.95767889],[0],3,1,0,1.341577305,f2_f1,,
LN_VTA_2,trial_60_los_20_f2_f1_acum_r12_l11_task_1_sess_2,,Picture,[10346.22395204],[0],2,2,-1,1.514673343,f2_f1,,1
LN_VTA_2,trial_1_los_1_f2_f1_acum_r0_l0_task_1_sess_3,,Picture,[11299.00361374],[0],2,2,-1,1.278061997,f2_f1,,1
LN_VTA_2,trial_2_neu_1_f1_f2_acum_r0_l1_task_1_sess_3,,Picture,[11309.00327202],[0],3,1,0,1.133113577,f1_f2,,
LN_VTA_2,trial_3_los_2_f2_f1_acum_r0_l1_task_1_sess_3,,Picture,[11319.00308234],[0],2,2,-1,1.63830232,f2_f1,,1
LN_VTA_2,trial_4_neu_2_f2_f1_acum_r0_l2_task_1_sess_3,,Picture,[11329.0028672],[0],3,1,0,1.171361579,f2_f1,,
LN_VTA_2,trial_5_los_3_f1_f2_acum_r0_l2_task_1_sess_3,,Picture,[11340.2693859],[0],2,2,0,1.341931761,f1_f2,,0
LN_VTA_2,trial_6_los_4_f1_f2_acum_r0_l2_task_1_sess_3,,Picture,[11350.26906166],[0],2,1,0,0.941763523,f1_f2,,1
LN_VTA_2,trial_7_los_5_f2_f1_acum_r0_l2_task_1_sess_3,,Picture,[11364.0355452],[0],2,1,0,1.361219876,f2_f1,,0
LN_VTA_2,trial_8_rew_1_f1_f2_acum_r0_l2_task_1_sess_3,,Picture,[11375.30186472],[0],1,1,1,2.01659957,f1_f2,1,
LN_VTA_2,trial_9_los_6_f2_f1_acum_r1_l2_task_1_sess_3,,Picture,[11385.30171876],[0],2,2,-1,2.374998242,f2_f1,,1
